Name,Price,Price_Origin,CPU,RAM,ROM,CARD màn hình,size màn hình,LINK,IMG,RATING 
Laptop HP Pavilion X360 14-EK0131TU 7C0P6PA,14.990.000 ₫,16.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U (1.20 GHz up to 4.40GHz, 10MB Cache)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n256 GB PCIe NVMe M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n256 GB PCIe NVMe M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U (1.20 GHz up to 4.40GHz, 10MB Cache)']",['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nMàn hình kính tràn viền\nĐộ sáng 250nits\nĐộ phủ màu 45% NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek0131tu-7c0p6pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_38__3.png",0/5
Laptop HP Gaming Victus 16-E1107AX 7C140PA,20.490.000 ₫,25.490.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nAMD Ryzen 5 6600H (upto 4.5 GHz, 16MB L3 cache, 6 lõi / 12 luồng)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR5 4800MHz\nSố khe ram\n1x 8 GB\nỔ cứng\n512 GB PCIe NVMe TLC M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR5 4800MHz\nSố khe ram\n1x 8 GB\nỔ cứng\n512 GB PCIe NVMe TLC M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nAMD Ryzen 5 6600H (upto 4.5 GHz, 16MB L3 cache, 6 lõi / 12 luồng)']","['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n16.1 inches\nCông nghệ màn hình\nTần số quét 144 Hz\nMàn hình chống chói\nĐộ phủ màu 250 nits, 45%NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-hp-gaming-victus-16-e1107ax-7c140pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_d_i_12.png",0/5
Laptop ASUS TUF Dash F15 FX517ZM-HN480W,27.490.000 ₫,32.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3060 6GB GDDR6\nLoại CPU\nIntel® Core™ i7-12650H'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5 4800MHz, tối đa 32GB SDRAM\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD + 1 khe trống']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5 4800MHz, tối đa 32GB SDRAM\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD + 1 khe trống', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3060 6GB GDDR6\nLoại CPU\nIntel® Core™ i7-12650H'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nIPS, 144Hz, 250nits, Narrow Bezel, Non-Glare with 45% NTSC, 62.5% sRGB\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-asus-tuf-dash-f15-fx517zm-hn480w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/3/_/3_291.png",0/5
Laptop Asus Vivobook 15 R565EA UH51T,14.490.000 ₫,19.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics thế hệ 11th\nLoại CPU\nIntel Dual Core 11th Gen i5-1135G7 (8M Cache, lên đến 4.2 GHz)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 lên đến 8GB\nỔ cứng\n256GB SSD NVMe M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 lên đến 8GB\nỔ cứng\n256GB SSD NVMe M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics thế hệ 11th\nLoại CPU\nIntel Dual Core 11th Gen i5-1135G7 (8M Cache, lên đến 4.2 GHz)']",['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-vivobook-15-r565ea-uh51t.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/9/_/9.14.jpg",0/5
Laptop Asus TUF Gaming F17 FX706HC-HX579W,21.190.000 ₫,26.490.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 Laptop GPU + Intel® UHD Graphics\nLoại CPU\nIntel® Core™ i5-11400H Processor 2.7 GHz (12M Cache, up to 4.5 GHz, 6 Cores)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4-3200 SO-DIMM\nỔ cứng\n512GB PCIe® 3.0 NVMe™ M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4-3200 SO-DIMM\nỔ cứng\n512GB PCIe® 3.0 NVMe™ M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Công nghệ Intel Gaming']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 Laptop GPU + Intel® UHD Graphics\nLoại CPU\nIntel® Core™ i5-11400H Processor 2.7 GHz (12M Cache, up to 4.5 GHz, 6 Cores)']","['Màn hình\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n17.3 inches\nCông nghệ màn hình\n144Hz, 250nits, NTSC 45 %\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-asus-tuf-gaming-f17-fx706hc-hx579w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_248.jpg",0/5
Laptop LG Gram 2022 14ZD90Q-G.AX51A5,22.790.000 ₫,28.290.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1240P'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR5 5200MHz\nỔ cứng\n256GB SSD M.2 (2280) Hai khe cắm SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR5 5200MHz\nỔ cứng\n256GB SSD M.2 (2280) Hai khe cắm SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1240P'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nLGD, Chống lóa mắt, gam màu DCI-P3 99%\nĐộ phân giải màn hình\n2560 x 1600 (WQXGA)']","https://cellphones.com.vn/laptop-lg-gram-2022-14zd90q-g-ax51a5.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/l/g/lg_gram_2022.png",0/5
Laptop Xiaomi RedmiBook 15 JYU4505AP,9.790.000 ₫,12.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris UHD\nLoại CPU\nIntel Core i3-1115G4'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 Tốc độ bus 3200MHz\nỔ cứng\nSSD 256 GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 Tốc độ bus 3200MHz\nỔ cứng\nSSD 256 GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris UHD\nLoại CPU\nIntel Core i3-1115G4'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nĐộ sáng: 220 nit\nTỷ lệ tương phản: 500:1\nGam màu: NTSC 45%\nGóc xem: 90°(H)\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-xiaomi-redmibook-15-jyu4505ap.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_7__16.png",5.0/5
Laptop Gaming Acer Nitro 5 Tiger AN515 58 773Y,29.990.000 ₫,31.999.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4GB GDDR6 VRAM\nLoại CPU\nIntel® Core™ i7-12700H'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz, 2 khe cắm tối đa 32GB\nỔ cứng\n512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz, 2 khe cắm tối đa 32GB\nỔ cứng\n512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM)', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4GB GDDR6 VRAM\nLoại CPU\nIntel® Core™ i7-12700H'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền TFT\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 144Hz\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-773y.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1.8.jpg",0/5
Laptop MSI GP66 Leopard 11UE-643VN,35.490.000 ₫,44.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3060 6GB\nLoại CPU\nIntel Core i7-11800H 2.3GHz up to 4.6GHz 24MB'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB (8GB x2) DDR4 3200MHz )\nSố khe ram\n2 khe cắm, tối đa 64GB Ram\nỔ cứng\n512GB SSD M.2 PCIe G3X4 (Còn trống 1 khe SSD M.2 PCIE)']","['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB (8GB x2) DDR4 3200MHz )\nSố khe ram\n2 khe cắm, tối đa 64GB Ram\nỔ cứng\n512GB SSD M.2 PCIe G3X4 (Còn trống 1 khe SSD M.2 PCIE)', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3060 6GB\nLoại CPU\nIntel Core i7-11800H 2.3GHz up to 4.6GHz 24MB'],"['Màn hình\nCông nghệ màn hình\n165Hz, 72%NTSC, IPS-Level, close to 100% sRGB\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n2560 x 1440 pixels (2K)']","https://cellphones.com.vn/laptop-msi-gp66-leopard-11ue-643vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/0/10h28.png",5.0/5
Surface Pro 8 Core i7 / 16GB / 256GB Nhập Khẩu Chính Hãng,39.990.000 ₫,55.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\n4 nhân Intel thế hệ 11 Core i7 chuẩn Intel Evo'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x\nỔ cứng\nThẻ SSD 256GB có thể thay thế được'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x\nỔ cứng\nThẻ SSD 256GB có thể thay thế được', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Công nghệ Intel Evo']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\n4 nhân Intel thế hệ 11 Core i7 chuẩn Intel Evo'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n13 inches\nCông nghệ màn hình\nTần số quét 120Hz, Dolby Vision\nĐộ phân giải màn hình\n2880 x 1920 pixels']","https://cellphones.com.vn/surface-laptop-pro-8-core-i7-ram-8gb-ssd-256gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_8__2.png",0/5
Laptop Acer Aspire 5 A514-54-5127 NX.A28SV.007,15.490.000 ₫,18.499.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5 Tiger Lake - 1135G7'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 (On board 4GB +1 khe 4GB)\nSố khe ram\nHỗ trợ tối đa 20GB\nỔ cứng\n512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)\nHỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 (On board 4GB +1 khe 4GB)\nSố khe ram\nHỗ trợ tối đa 20GB\nỔ cứng\n512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)\nHỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5 Tiger Lake - 1135G7'],['Màn hình\nCông nghệ màn hình\nAcer ComfyView\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-acer-aspire-5-a514-54-5127.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_4__1.png",0/5
Laptop Dell gaming G15 5511 4XJ74 Nhập khẩu chính hãng,26.990.000 ₫,32.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6\nLoại CPU\nIntel Core i7-11800H 2.3GHz up to 4.6GHz 24MB, 8 nhân 16 luồng']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB (4×2) DDR4 3200MHz\nSố khe ram\n2 khe SO-DIMM socket, up to 32GB SDRAM\nỔ cứng\n256GB SSD M.2 PCIe SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB (4×2) DDR4 3200MHz\nSố khe ram\n2 khe SO-DIMM socket, up to 32GB SDRAM\nỔ cứng\n256GB SSD M.2 PCIe SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6\nLoại CPU\nIntel Core i7-11800H 2.3GHz up to 4.6GHz 24MB, 8 nhân 16 luồng']",['Màn hình\nChất liệu tấm nền\nTấm nền WVA\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nFHD 120Hz\n250 nits\nChống chói\nViền mỏng\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-dell-gaming-g15-5511-4xj74.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/g/h/gh_1_2.jpg",0/5
Laptop Dell Inspiron 15 3520 71001747,20.590.000 ₫,22.490.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i7-1255U (12MB Cache, up to 4.7 GHz, 10 lõi)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4, 2666 MHz\nSố khe ram\n1 khe\nỔ cứng\n512 GB M.2 PCIe NVMe SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4, 2666 MHz\nSố khe ram\n1 khe\nỔ cứng\n512 GB M.2 PCIe NVMe SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i7-1255U (12MB Cache, up to 4.7 GHz, 10 lõi)']","['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền WVA\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 120Hz\nAG, LED-Backlit\nĐộ sáng 250 nit\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-dell-inspiron-15-3520-71001747.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_9.png",0/5
Laptop Dell Latitude 3520 70251603,8.990.000 ₫,15.890.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4, upto 4.10GHz, 2 cores 4 threads']","['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\nDDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 32GB\nỔ cứng\n256GB M.2 PCIe NVMe Class 35 SSD']","['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\nDDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 32GB\nỔ cứng\n256GB M.2 PCIe NVMe Class 35 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4, upto 4.10GHz, 2 cores 4 threads']",['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nHD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1366 x 768 pixels (HD+)'],"https://cellphones.com.vn/laptop-dell-latitude-3520-70251603.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/0/9/09_1_2.jpg",0/5
Laptop ASUS Zenbook 14 Flip OLED UP5401ZA-KN101W,30.990.000 ₫,33.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xᵉ Graphics\nLoại CPU\nIntel® Core™ i7-12700H Processor 2.3 GHz'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR5\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR5\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay, Xoay gập 360 độ (2 in 1)']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xᵉ Graphics\nLoại CPU\nIntel® Core™ i7-12700H Processor 2.3 GHz'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n14 inches\nCông nghệ màn hình\n2.8K (2880 x 1800) OLED 16:10 aspect ratio, 70% less harmful blue light, 100% DCI-P3 color gamut, US MIL-STD 810H military-grade standard\nĐộ phân giải màn hình\n2880 x 1800 pixels']","https://cellphones.com.vn/laptop-asus-zenbook-14-flip-oled-up5401za-kn101w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/4/h/4h44.png",0/5
Laptop HP Envy X360 13M-BD10033DX,24.490.000 ₫,27.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris® Xᵉ Graphics\nLoại CPU\nIntel® Core™ i7-1165G7 (up to 4.7 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 4 nhân)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 MHz\nỔ cứng\n512 GB PCIe® NVMe™ M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 MHz\nỔ cứng\n512 GB PCIe® NVMe™ M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris® Xᵉ Graphics\nLoại CPU\nIntel® Core™ i7-1165G7 (up to 4.7 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 4 nhân)']",['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền VA\nĐộ phân giải\nFull HD\nKích thước màn hình\n13.3 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-hp-envy-x360-13m-bd0033dx.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_3_.png",0/5
Laptop MSI Katana GF66 12UCK-699VN,21.490.000 ₫,23.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nI5-12450H'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n2 khe\nỔ cứng\n512GB PCIE'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n2 khe\nỔ cứng\n512GB PCIE', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nI5-12450H'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-msi-katana-gf66-2uck-699vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/e/g/eggeg.jpg",0/5
Laptop ASUS TUF Gaming F17 FX706HC-HX105W,21.690.000 ₫,26.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nIntel Core i5-11400H'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 tốc độ bus 3200\nSố khe ram\n8GB SO-DIMM + 1 khe cắm, nâng cấp tối đa 32GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD\n1 khe ổ cứng trống để nâng cấp']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 tốc độ bus 3200\nSố khe ram\n8GB SO-DIMM + 1 khe cắm, nâng cấp tối đa 32GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD\n1 khe ổ cứng trống để nâng cấp', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nIntel Core i5-11400H'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n17.3 inches\nCông nghệ màn hình\nTần số quét 144Hz; Độ sáng 250nits; Tương phản 800: 1; 45%NTSC; 62.5%SRGB; 47.34%Adobe; Màn hình chống loá; Công nghệ Adaptive-Sync\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-tuf-gaming-f17-fx706hc-hx105w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/0/10h31.png",0/5
MacBook Pro 16 inch M2 Pro 2023 (12 CPU - 19 GPU - 16GB - 1TB),66.990.000 ₫,70.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\n19 nhân GPU\nLoại CPU\nApple M2 Pro 12 nhân'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n1TB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n1TB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay, Nhận diện khuôn mặt']",['Vi xử lý & đồ họa\nLoại card đồ họa\n19 nhân GPU\nLoại CPU\nApple M2 Pro 12 nhân'],"['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nRetina\nKích thước màn hình\n16 inches\nCông nghệ màn hình\n120Hz, Liquid Retina, Mini LED, XDR\nĐộ phân giải màn hình\n3456 x 2234 pixels']","https://cellphones.com.vn/macbook-pro-16-inch-m2-pro-1tb-2023.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/6/16_inch_final.png",0/5
